Time [s],Channel 0,Channel 1
28.108150550,1,1
28.111192410,0,1
28.128078530,0,0
28.131226460,1,0
28.148210410,1,1
28.151808890,0,1
28.168119530,0,0
28.171291460,1,0
28.188225930,1,1
28.191258120,0,1
28.209057520,0,0
28.212404630,1,0
28.228197590,1,1
28.231275050,0,1
28.249449830,0,0
28.252610080,1,0
28.268227430,1,1
28.271262520,0,1
28.288163740,0,0
28.291276600,1,0
28.308152580,1,1
28.311467260,0,1
28.328056580,0,0
28.331194080,1,0
28.348296890,1,1
28.351460710,0,1
28.368154420,0,0
28.371334270,1,0
28.388296330,1,1
28.391389970,0,1
28.408039710,0,0
28.411176490,1,0
28.428158350,1,1
28.431209100,0,1
28.448193390,0,0
28.451320610,1,0
28.468284050,1,1
28.471353210,0,1
28.488127720,0,0
28.491312710,1,0
28.508098030,1,1
28.511145130,0,1
28.528071540,0,0
28.531190620,1,0
28.548216800,1,1
28.551296880,0,1
28.568036270,0,0
28.571164310,1,0
28.588156970,1,1
28.591208360,0,1
28.608038300,0,0
28.611146220,1,0
28.628167950,1,1
28.631310700,0,1
28.648072570,0,0
28.651348220,1,0
28.672636450,1,1
28.675739470,0,1
28.688213440,0,0
28.691429040,1,0
28.708160630,1,1
28.711223530,0,1
28.728093020,0,0
28.731329730,1,0
28.748147060,1,1
28.751187730,0,1
28.768314520,0,0
28.771413820,1,0
28.788075670,1,1
28.791088650,0,1
28.808063050,0,0
28.811201970,1,0
28.828180250,1,1
28.831226430,0,1
28.848070560,0,0
28.851187740,1,0
28.868223970,1,1
28.871285100,0,1
28.888027240,0,0
28.891173590,1,0
28.908177970,1,1
28.911210300,0,1
28.928045810,0,0
28.931175670,1,0
28.948107620,1,1
28.951221910,0,1
28.968074650,0,0
28.971193330,1,0
28.988097440,1,1
28.991132040,0,1
29.008104950,0,0
29.011243260,1,0
29.028301420,1,1
29.031360930,0,1
29.048074210,0,0
29.051193870,1,0
29.068374390,1,1
29.071351890,0,1
29.088076910,0,0
29.091221440,1,0
29.108192690,1,1
29.111224090,0,1
29.128072600,0,0
29.131195640,1,0
29.148072000,1,1
29.151670620,0,1
29.168179700,0,0
29.171358850,1,0
29.188276810,1,1
29.191342850,0,1
29.208016430,0,0
29.211191030,1,0
29.228111050,1,1
29.231142460,0,1
29.248153820,0,0
29.251261080,1,0
29.268128840,1,1
29.272460550,0,1
29.288257340,0,0
29.291561010,1,0
29.308046920,1,1
29.311125050,0,1
29.328176410,0,0
29.331300290,1,0
29.348212100,1,1
29.351273160,0,1
29.368117940,0,0
29.371241210,1,0
29.388112060,1,1
29.391144300,0,1
29.408097590,0,0
29.411232410,1,0
29.428080460,1,1
29.431065790,0,1
29.448099720,0,0
29.451281950,1,0
29.468322680,1,1
29.471380100,0,1
29.488077760,0,0
29.491220960,1,0
29.508252230,1,1
29.511302880,0,1
29.528069860,0,0
29.531201980,1,0
29.548142810,1,1
29.551167720,0,1
29.568236070,0,0
29.571329610,1,0
29.588160580,1,1
29.591213240,0,1
29.608022590,0,0
29.611173050,1,0
29.628266750,1,1
29.631326520,0,1
29.648046270,0,0
29.651175210,1,0
29.672535370,1,1
29.675734530,0,1
29.688158550,0,0
29.691314240,1,0
29.708133300,1,1
29.711167640,0,1
29.728101800,0,0
29.731282420,1,0
29.748124000,1,1
29.751131130,0,1
29.768068410,0,0
29.771204900,1,0
29.788075140,1,1
29.791111770,0,1
29.808062590,0,0
29.811193160,1,0
29.828341090,1,1
29.831391630,0,1
29.848005600,0,0
29.850915780,1,0
29.868318700,1,1
29.871329130,0,1
29.888086070,0,0
29.891228960,1,0
29.908155830,1,1
29.911186050,0,1
29.928036350,0,0
29.931252630,1,0
29.948039930,1,1
29.950885670,0,1
29.968089560,0,0
29.971253180,1,0
29.988178180,1,1
29.991222100,0,1
30.008103110,0,0
30.011240810,1,0
30.028166720,1,1
30.031204300,0,1
30.048006000,0,0
30.051132640,1,0
30.068288380,1,1
30.071332580,0,1
30.088100570,0,0
30.091346250,1,0
30.108110690,1,1
30.111168560,0,1
30.128087710,0,0
30.131199420,1,0
30.148259470,1,1
30.151952260,0,1
30.168221160,0,0
30.171381480,1,0
30.188137230,1,1
30.191195090,0,1
30.208169970,0,0
30.211285680,1,0
30.228099640,1,1
30.231107970,0,1
30.248070790,0,0
30.251230620,1,0
30.268021960,1,1
30.270870550,0,1
30.288313860,0,0
30.291415650,1,0
30.308300390,1,1
30.311369110,0,1
30.328049020,0,0
30.331190220,1,0
30.349015880,1,1
30.351957540,0,1
30.368148630,0,0
30.371279800,1,0
30.388105150,1,1
30.391163170,0,1
30.408199550,0,0
30.411443620,1,0
30.428045420,1,1
30.430927150,0,1
30.448052870,0,0
30.451141250,1,0
30.468483310,1,1
30.471589420,0,1
30.488240370,0,0
30.491368400,1,0
30.508125410,1,1
30.511159470,0,1
30.528031120,0,0
30.531154810,1,0
30.548198750,1,1
30.551254290,0,1
30.568077540,0,0
30.571232240,1,0
30.588036250,1,1
30.591024400,0,1
30.608055760,0,0
30.611154350,1,0
30.628163830,1,1
30.631225060,0,1
30.648189690,0,0
30.651288110,1,0
30.668192190,1,1
30.675455940,0,1
30.688322260,0,0
30.691679200,1,0
30.708104450,1,1
30.711192280,0,1
30.728045730,0,0
30.731161230,1,0
30.748055580,1,1
30.751049970,0,1
30.768044500,0,0
30.771209790,1,0
30.788221990,1,1
30.791356890,0,1
30.808043520,0,0
30.811177920,1,0
30.828215930,1,1
30.831288380,0,1
30.847990510,0,0
30.850932590,1,0
30.868066450,1,1
30.871086400,0,1
30.888047170,0,0
30.891289480,1,0
30.908049920,1,1
30.910917130,0,1
30.928221940,0,0
30.931322850,1,0
30.948226020,1,1
30.951305260,0,1
30.968150400,0,0
30.971316210,1,0
30.988257340,1,1
30.991312430,0,1
31.008163250,0,0
31.011290060,1,0
31.028201090,1,1
31.031233190,0,1
31.048090840,0,0
31.051226550,1,0
31.068335190,1,1
31.071421270,0,1
31.088091600,0,0
31.091448890,1,0
31.108249070,1,1
31.111293490,0,1
31.128074960,0,0
31.131238950,1,0
31.148144100,1,1
31.152092820,0,1
31.168471700,0,0
31.171750150,1,0
31.188450000,1,1
31.191415670,0,1
31.208029240,0,0
31.211293470,1,0
31.227959550,1,1
31.230852100,0,1
31.248081920,0,0
31.251216290,1,0
31.268219880,1,1
31.271285450,0,1
31.288018120,0,0
31.291189840,1,0
31.308109450,1,1
31.311141950,0,1
31.328134550,0,0
31.331274100,1,0
31.348118710,1,1
31.351219300,0,1
31.368218670,0,0
31.371454670,1,0
31.388119080,1,1
31.391217280,0,1
31.408050590,0,0
31.411158750,1,0
31.428981150,1,1
31.432023950,0,1
31.448148340,0,0
31.451287790,1,0
31.468385040,1,1
31.471385580,0,1
31.488312830,0,0
31.491511610,1,0
31.508160110,1,1
31.511305690,0,1
31.528148470,0,0
31.531293980,1,0
31.548070470,1,1
31.551089660,0,1
31.568115690,0,0
31.571234840,1,0
31.588217930,1,1
31.591282870,0,1
31.608085420,0,0
31.611261820,1,0
31.628257190,1,1
31.631268700,0,1
31.648125330,0,0
31.651309430,1,0
31.668124520,1,1
31.675937520,0,1
31.688246080,0,0
31.691717450,1,0
31.708166760,1,1
31.711234750,0,1
31.728079120,0,0
31.731184570,1,0
31.748222440,1,1
31.751276720,0,1
31.768049370,0,0
31.771171250,1,0
31.788165980,1,1
31.791293080,0,1
31.808065310,0,0
31.811242910,1,0
31.828292480,1,1
31.831366860,0,1
31.848080470,0,0
31.851250100,1,0
31.867975590,1,1
31.870833560,0,1
31.888115920,0,0
31.891251080,1,0
31.908239230,1,1
31.911269200,0,1
31.928033790,0,0
31.931166360,1,0
31.948137320,1,1
31.951170350,0,1
31.968130550,0,0
31.971281870,1,0
31.988082580,1,1
31.991036450,0,1
32.008104400,0,0
32.011199640,1,0
32.028210520,1,1
32.031288530,0,1
32.048186630,0,0
32.051315480,1,0
32.068498730,1,1
32.071449830,0,1
32.088024090,0,0
32.091093480,1,0
32.108142050,1,1
32.111161110,0,1
32.128185320,0,0
32.131304610,1,0
32.148053930,1,1
32.151568310,0,1
32.168260810,0,0
32.171457630,1,0
32.188072310,1,1
32.191054070,0,1
32.208065970,0,0
32.211208300,1,0
32.228267270,1,1
32.231301680,0,1
32.248045030,0,0
32.250980100,1,0
32.268255610,1,1
32.271264650,0,1
32.288042220,0,0
32.291090050,1,0
32.308144040,1,1
32.311161410,0,1
32.328258640,0,0
32.331482990,1,0
32.348232700,1,1
32.351285840,0,1
32.368149690,0,0
32.371279570,1,0
32.388221130,1,1
32.391273100,0,1
32.408523360,0,0
32.411702580,1,0
32.428133880,1,1
32.431150940,0,1
32.448263810,0,0
32.451417350,1,0
32.468187690,1,1
32.471227200,0,1
32.488249360,0,0
32.491461660,1,0
32.508012480,1,1
32.510929320,0,1
32.528047260,0,0
32.531215550,1,0
32.548203220,1,1
32.551274080,0,1
32.568008790,0,0
32.570989010,1,0
32.588118910,1,1
32.591121290,0,1
32.608118950,0,0
32.611288380,1,0
32.628075590,1,1
32.630912910,0,1
32.648027650,0,0
32.651144590,1,0
32.667951240,1,1
32.675097960,0,1
32.688284030,0,0
32.691489790,1,0
32.708076180,1,1
32.710929600,0,1
32.727912080,0,0
32.735978020,1,0
32.748189240,1,1
32.751184130,0,1
32.767968010,0,0
32.770866030,1,0
32.787938010,1,1
32.790730810,0,1
32.808009060,0,0
32.811100730,1,0
32.828040360,1,1
32.830876650,0,1
32.848014260,0,0
32.850936510,1,0
32.880476960,1,1
32.883439550,0,1
32.908038530,0,0
32.910950970,1,0
32.927997070,1,1
32.930819310,0,1
32.947935310,0,0
32.950858060,1,0
32.968084180,1,1
32.971269920,0,1
32.987916400,0,0
32.990933050,1,0
33.008016590,1,1
33.010886150,0,1
33.028945660,0,0
33.032265960,1,0
33.047953580,1,1
33.050942080,0,1
33.068215600,0,0
33.071362510,1,0
33.088074470,1,1
33.090927320,0,1
33.108151960,0,0
33.111330310,1,0
33.128197680,1,1
33.131261330,0,1
33.147907860,0,0
33.150873320,1,0
33.168241710,1,1
33.171405370,0,1
33.188076170,0,0
33.191198320,1,0
33.207975340,1,1
33.210831400,0,1
33.228190230,0,0
33.231326150,1,0
33.247998750,1,1
33.250846150,0,1
33.268091530,0,0
33.271198340,1,0
33.288054510,1,1
33.291147780,0,1
33.308008380,0,0
33.311019060,1,0
33.328083710,1,1
33.331071270,0,1
33.350627100,0,0
33.353779460,1,0
33.369736690,1,1
33.372913140,0,1
33.388111320,0,0
33.391289890,1,0
33.408125750,1,1
33.411163770,0,1
33.428178190,0,0
33.431755210,1,0
33.448173820,1,1
33.451220070,0,1
33.468110090,0,0
33.471278800,1,0
33.488136440,1,1
33.491306820,0,1
33.508222650,0,0
33.511384720,1,0
33.528005670,1,1
33.530909100,0,1
33.548105740,0,0
33.551297860,1,0
33.568152910,1,1
33.571196120,0,1
33.588103160,0,0
33.591260930,1,0
33.608099170,1,1
33.611270580,0,1
33.628045800,0,0
33.631201310,1,0
33.648124000,1,1
33.651144900,0,1
33.668189520,0,0
33.671338240,1,0
33.688486480,1,1
33.691599450,0,1
33.708233780,0,0
33.711371460,1,0
33.728191120,1,1
33.731238400,0,1
33.748065720,0,0
33.751287840,1,0
33.768191790,1,1
33.771226440,0,1
33.788169860,0,0
33.791439270,1,0
33.808127480,1,1
33.811152260,0,1
33.828210980,0,0
33.831360730,1,0
33.847903570,1,1
33.850693180,0,1
33.868107870,0,0
33.871232500,1,0
33.888261430,1,1
33.891332700,0,1
33.908078290,0,0
33.911202770,1,0
33.928173560,1,1
33.931205470,0,1
33.948051450,0,0
33.951018630,1,0
33.968117940,1,1
33.971077890,0,1
33.988169990,0,0
33.991356260,1,0
34.008118560,1,1
34.011186350,0,1
34.028195830,0,0
34.031353500,1,0
34.048082580,1,1
34.050939240,0,1
34.068460120,0,0
34.071697540,1,0
34.088175320,1,1
34.091278530,0,1
34.108034340,0,0
34.111010040,1,0
34.128103030,1,1
34.131203740,0,1
34.148205750,0,0
34.151356980,1,0
34.168464550,1,1
34.171533540,0,1
34.188230950,0,0
34.191346410,1,0
34.208141000,1,1
34.211155460,0,1
34.228171050,0,0
34.231294450,1,0
34.248140060,1,1
34.251166950,0,1
34.267975400,0,0
34.271130510,1,0
34.288120090,1,1
34.291082460,0,1
34.308193100,0,0
34.311352320,1,0
34.328036650,1,1
34.330908370,0,1
34.348172240,0,0
34.351301900,1,0
34.368444890,1,1
34.371462300,0,1
34.388129130,0,0
34.392592130,1,0
34.408255440,1,1
34.411447490,0,1
34.427963070,0,0
34.430996760,1,0
34.448218310,1,1
34.451265120,0,1
34.468414990,0,0
34.471653030,1,0
34.488217390,1,1
34.491289010,0,1
34.508116010,0,0
34.511255200,1,0
34.528080590,1,1
34.530949700,0,1
34.548113570,0,0
34.551282970,1,0
34.568162310,1,1
34.571170440,0,1
34.588060840,0,0
34.591016400,1,0
34.608099010,1,1
34.610945500,0,1
34.628227600,0,0
34.631381390,1,0
34.648220640,1,1
34.651251620,0,1
34.668105250,0,0
34.671275120,1,0
34.688726060,1,1
34.691925790,0,1
34.707977240,0,0
34.710969430,1,0
34.728100280,1,1
34.731155210,0,1
34.748067750,0,0
34.751031160,1,0
34.768111640,1,1
34.770951400,0,1
34.788129110,0,0
34.791301850,1,0
34.808009930,1,1
34.810866640,0,1
34.828494940,0,0
34.831557450,1,0
34.848250870,1,1
34.851255230,0,1
34.867998940,0,0
34.870938270,1,0
34.888217110,1,1
34.891280990,0,1
34.908057680,0,0
34.911026690,1,0
34.928109990,1,1
34.930968890,0,1
34.948255450,0,0
34.951368700,1,0
34.968016760,1,1
34.970886080,0,1
34.988108110,0,0
34.991301400,1,0
35.008044650,1,1
35.010872450,0,1
35.028154100,0,0
35.031280670,1,0
35.048288490,1,1
35.051327650,0,1
35.068503530,0,0
35.071548220,1,0
35.088132410,1,1
35.091164900,0,1
35.108224300,0,0
35.111375230,1,0
35.128095740,1,1
35.130960750,0,1
35.148118840,0,0
35.151806250,1,0
35.168738790,1,1
35.171833260,0,1
35.187984660,0,0
35.191218640,1,0
35.208151210,1,1
35.211153780,0,1
35.228068240,0,0
35.231219530,1,0
35.248174850,1,1
35.251193420,0,1
35.268203350,0,0
35.271340310,1,0
35.288026660,1,1
35.290877480,0,1
35.308088730,0,0
35.311203150,1,0
35.328262840,1,1
35.331285720,0,1
35.348156560,0,0
35.351312050,1,0
35.368276400,1,1
35.371426170,0,1
35.388007340,0,0
35.390981250,1,0
35.408041250,1,1
35.410906780,0,1
35.428324270,0,0
35.431486620,1,0
35.448015150,1,1
35.451197900,0,1
35.468258110,0,0
35.472008330,1,0
35.488484780,1,1
35.491600810,0,1
35.508122760,0,0
35.511381430,1,0
35.528131820,1,1
35.531102420,0,1
35.547997210,0,0
35.550978760,1,0
35.568118930,1,1
35.570974160,0,1
35.588247390,0,0
35.591368790,1,0
35.608059110,1,1
35.610913840,0,1
35.628106330,0,0
35.631323850,1,0
35.648124570,1,1
35.650969990,0,1
35.668004350,0,0
35.670951260,1,0
35.688518140,1,1
35.691598660,0,1
35.707971340,0,0
35.710939340,1,0
35.728037920,1,1
35.734664950,0,1
35.748323580,0,0
35.751520210,1,0
35.767994820,1,1
35.770918260,0,1
35.788134290,0,0
35.791253870,1,0
35.808021810,1,1
35.810884630,0,1
35.828033520,0,0
35.830999920,1,0
35.848055880,1,1
35.850973820,0,1
35.868000220,0,0
35.870977480,1,0
35.888274180,1,1
35.891318410,0,1
35.908257130,0,0
35.911390580,1,0
35.928041940,1,1
35.930923060,0,1
35.948119500,0,0
35.951169160,1,0
35.968300010,1,1
35.971378160,0,1
35.988037310,0,0
35.990974720,1,0
36.008230160,1,1
36.012531490,0,1
36.028340970,0,0
36.031552700,1,0
36.048070210,1,1
36.052063520,0,1
36.069212610,0,0
36.072460190,1,0
36.087951680,1,1
36.090856560,0,1
36.108110810,0,0
36.111227600,1,0
36.128081870,1,1
36.130944110,0,1
36.147959750,0,0
36.150861250,1,0
36.168404420,1,1
36.171731450,0,1
36.187950820,0,0
36.190966300,1,0
36.208049980,1,1
36.210916880,0,1
36.228145870,0,0
36.231365370,1,0
36.248159730,1,1
36.251201860,0,1
36.268100140,0,0
36.271156870,1,0
36.288007020,1,1
36.290876120,0,1
36.308043440,0,0
36.311000450,1,0
36.328181770,1,1
36.331210610,0,1
36.348035630,0,0
36.351014300,1,0
36.368158840,1,1
36.371209110,0,1
36.388058930,0,0
36.391020360,1,0
36.408015820,1,1
36.410870500,0,1
36.432972560,0,0
36.436236800,1,0
36.448342250,1,1
36.451404980,0,1
36.468015940,0,0
36.474346410,1,0
36.488326160,1,1
36.491548640,0,1
36.508035970,0,0
36.511012240,1,0
36.528091300,1,1
36.530968640,0,1
36.548387320,0,0
36.551581510,1,0
36.568119420,1,1
36.571011050,0,1
36.588253440,0,0
36.591397190,1,0
36.608122720,1,1
36.611028200,0,1
36.627972300,0,0
36.630910620,1,0
36.648158380,1,1
36.651341480,0,1
36.668003410,0,0
36.670994090,1,0
36.688478140,1,1
36.691678950,0,1
36.708226740,0,0
36.711393000,1,0
36.728389830,1,1
36.731629500,0,1
36.748119760,0,0
36.751270940,1,0
36.768106850,1,1
36.770982460,0,1
36.788089420,0,0
36.791037710,1,0
36.808071470,1,1
36.810972320,0,1
36.827948680,0,0
36.830962190,1,0
36.848025430,1,1
36.850888860,0,1
36.868101450,0,0
36.871052880,1,0
36.888005360,1,1
36.890865420,0,1
36.908087790,0,0
36.911023290,1,0
36.928024140,1,1
36.930883640,0,1
36.947974430,0,0
36.950912570,1,0
36.968021790,1,1
36.970986300,0,1
36.987995690,0,0
36.990982950,1,0
37.008149980,1,1
37.011148110,0,1
37.028319380,0,0
37.031465610,1,0
37.047993350,1,1
37.050849900,0,1
37.068095980,0,0
37.072112590,1,0
37.088079050,1,1
37.090990550,0,1
37.108014670,0,0
37.111175610,1,0
37.128059280,1,1
37.130975200,0,1
37.147982830,0,0
37.150939580,1,0
37.168204980,1,1
37.171389520,0,1
37.188190780,0,0
37.191356070,1,0
37.208079990,1,1
37.210943380,0,1
37.227995890,0,0
37.230948890,1,0
37.248081980,1,1
37.251000430,0,1
37.267994620,0,0
37.270947540,1,0
37.288041800,1,1
37.290904700,0,1
37.307933380,0,0
37.310894770,1,0
37.328043030,1,1
37.330999270,0,1
37.348123390,0,0
37.351243680,1,0
37.368050290,1,1
37.370940300,0,1
37.388097530,0,0
37.391273870,1,0
37.407997640,1,1
37.410834080,0,1
37.427984400,0,0
37.430936900,1,0
37.448053040,1,1
37.450918120,0,1
37.468231810,0,0
37.471444500,1,0
37.488095540,1,1
37.490927980,0,1
37.508145230,0,0
37.511300190,1,0
37.528741580,1,1
37.531932630,0,1
37.548265780,0,0
37.551418640,1,0
37.568324240,1,1
37.571398960,0,1
37.587949440,0,0
37.590943180,1,0
37.608067250,1,1
37.610992020,0,1
37.627972280,0,0
37.630981080,1,0
37.648050890,1,1
37.650914260,0,1
37.668197440,0,0
37.671369240,1,0
37.688528350,1,1
37.691793230,0,1
37.708259490,0,0
37.711432330,1,0
37.728262480,1,1
37.731348050,0,1
37.747992210,0,0
37.750982820,1,0
37.768001080,1,1
37.770886750,0,1
37.787966470,0,0
37.791003350,1,0
37.808103710,1,1
37.810977160,0,1
37.828100230,0,0
37.831057790,1,0
37.847974720,1,1
37.850824980,0,1
37.868067840,0,0
37.871026570,1,0
37.888092480,1,1
37.890960770,0,1
37.908005220,0,0
37.910961990,1,0
37.928047400,1,1
37.930930060,0,1
37.947995330,0,0
37.950952870,1,0
37.968010560,1,1
37.970896400,0,1
37.988086570,0,0
37.991058950,1,0
38.007997560,1,1
38.010998060,0,1
38.028310390,0,0
38.031473130,1,0
38.049002020,1,1
38.052300330,0,1
38.067944660,0,0
38.071984570,1,0
38.088230240,1,1
38.091337040,0,1
38.108020120,0,0
38.111042350,1,0
38.128025670,1,1
38.130890690,0,1
38.148166490,0,0
38.152219560,1,0
38.168704530,1,1
38.172025710,0,1
38.188075990,0,0
38.191058720,1,0
38.208059180,1,1
38.210931190,0,1
38.227964260,0,0
38.230919360,1,0
38.248055270,1,1
38.250945600,0,1
38.268119950,0,0
38.271210170,1,0
38.288101550,1,1
38.290961220,0,1
38.308253140,0,0
38.311461250,1,0
38.328048020,1,1
38.330903090,0,1
38.348232670,0,0
38.351384550,1,0
38.368026200,1,1
38.370890120,0,1
38.387998030,0,0
38.390971770,1,0
38.408050790,1,1
38.410935080,0,1
38.427953520,0,0
38.430945400,1,0
38.447960110,1,1
38.450821070,0,1
38.468118640,0,0
38.471092350,1,0
38.489571140,1,1
38.492637470,0,1
38.508076790,0,0
38.511080910,1,0
38.528044770,1,1
38.530888170,0,1
38.548176100,0,0
38.551857090,1,0
38.568111630,1,1
38.571024390,0,1
38.587960760,0,0
38.590914210,1,0
38.608022390,1,1
38.610866840,0,1
38.628392070,0,0
38.631564760,1,0
38.648089320,1,1
38.650974760,0,1
38.668226620,0,0
38.671413150,1,0
38.688535090,1,1
38.691715140,0,1
38.708063170,0,0
38.711082930,1,0
38.728052050,1,1
38.730911410,0,1
38.747951570,0,0
38.750978820,1,0
38.768033460,1,1
38.770989000,0,1
38.788175570,0,0
38.791310940,1,0
38.808010990,1,1
38.810886430,0,1
38.828006660,0,0
38.830972440,1,0
38.847995070,1,1
38.850824560,0,1
38.867988740,0,0
38.870945440,1,0
38.888202420,1,1
38.891298190,0,1
38.907994730,0,0
38.910999380,1,0
38.928097480,1,1
38.930973290,0,1
38.948108510,0,0
38.951053030,1,0
38.967988660,1,1
38.970833680,0,1
38.988027920,0,0
38.990986480,1,0
39.008088120,1,1
39.010967030,0,1
39.028086040,0,0
39.031277990,1,0
39.048033720,1,1
39.050895500,0,1
39.067974240,0,0
39.070980060,1,0
39.088289850,1,1
39.091392860,0,1
39.108201680,0,0
39.111342100,1,0
39.128029670,1,1
39.131013500,0,1
39.147994740,0,0
39.150995180,1,0
39.168375490,1,1
39.171619750,0,1
39.188051370,0,0
39.191026640,1,0
39.208076570,1,1
39.210995920,0,1
39.228070240,0,0
39.231062780,1,0
39.248225400,1,1
39.251299740,0,1
39.268208030,0,0
39.271363900,1,0
39.288081910,1,1
39.290978130,0,1
39.308055700,0,0
39.311004790,1,0
39.328008530,1,1
39.330817390,0,1
39.347968290,0,0
39.350912620,1,0
39.368039670,1,1
39.370909380,0,1
39.387953340,0,0
39.390935020,1,0
39.407996780,1,1
39.410831980,0,1
39.428123650,0,0
39.431203020,1,0
39.448101220,1,1
39.450948670,0,1
39.468163570,0,0
39.471283990,1,0
39.488188130,1,1
39.491242780,0,1
39.507973560,0,0
39.510932070,1,0
39.528142450,1,1
39.531329150,0,1
39.547991600,0,0
39.551016360,1,0
39.568121620,1,1
39.571263100,0,1
39.588159340,0,0
39.591277990,1,0
39.607998830,1,1
39.610879430,0,1
39.628004500,0,0
39.630935980,1,0
39.648060460,1,1
39.651045730,0,1
39.668007610,0,0
39.670961870,1,0
39.688664780,1,1
39.691813680,0,1
39.708002840,0,0
39.711057240,1,0
39.728047010,1,1
39.730932260,0,1
39.748315690,0,0
39.751491020,1,0
39.767965880,1,1
39.770822640,0,1
39.788843520,0,0
39.792181680,1,0
39.808061450,1,1
39.810914380,0,1
39.828000680,0,0
39.830957590,1,0
39.848088660,1,1
39.851019000,0,1
39.867934610,0,0
39.870896740,1,0
39.888024500,1,1
39.890876130,0,1
39.908106330,0,0
39.911051880,1,0
39.928020980,1,1
39.931014710,0,1
39.948005720,0,0
39.950949170,1,0
39.968019170,1,1
39.970872990,0,1
39.988102300,0,0
39.991213980,1,0
40.008054600,1,1
40.010919150,0,1
40.028080090,0,0
40.031338860,1,0
40.048097410,1,1
40.050981430,0,1
40.068167980,0,0
40.071304890,1,0
40.088303370,1,1
40.091377870,0,1
40.108317150,0,0
40.111480460,1,0
40.128072320,1,1
40.130921450,0,1
40.148012870,0,0
40.150985950,1,0
40.168184490,1,1
40.171279980,0,1
40.188010610,0,0
40.190983850,1,0
40.208048330,1,1
40.210902810,0,1
40.228127820,0,0
40.231075150,1,0
40.247990810,1,1
40.250857750,0,1
40.268057650,0,0
40.271024510,1,0
40.287983090,1,1
40.290871060,0,1
40.308005680,0,0
40.310977830,1,0
40.328040280,1,1
40.330903880,0,1
40.348062780,0,0
40.351077290,1,0
40.368084360,1,1
40.370942400,0,1
40.388137050,0,0
40.391088300,1,0
40.408369140,1,1
40.411891000,0,1
40.427999710,0,0
40.430993090,1,0
40.448042200,1,1
40.450901690,0,1
40.467980860,0,0
40.470941100,1,0
40.488060590,1,1
40.498825210,0,1
40.507941050,0,0
40.510906570,1,0
40.528058360,1,1
40.530936550,0,1
40.548216430,0,0
40.551388230,1,0
40.568007660,1,1
40.570884810,0,1
40.588040100,0,0
40.591603070,1,0
40.608031540,1,1
40.610880080,0,1
40.627969100,0,0
40.630922120,1,0
40.648051000,1,1
40.650999240,0,1
40.668038430,0,0
40.671024700,1,0
40.688475480,1,1
40.691577320,0,1
40.708245050,0,0
40.711444680,1,0
40.728079000,1,1
40.731010660,0,1
40.748015890,0,0
40.750965340,1,0
40.768051500,1,1
40.770906590,0,1
40.788278690,0,0
40.791436330,1,0
40.808155190,1,1
40.811338700,0,1
40.828011830,0,0
40.831049430,1,0
40.848022690,1,1
40.850861260,0,1
40.868112460,0,0
40.871081920,1,0
40.888118810,1,1
40.891024550,0,1
40.908015560,0,0
40.910964050,1,0
40.927997350,1,1
40.930855530,0,1
40.948039820,0,0
40.950994140,1,0
40.968033170,1,1
40.970931890,0,1
40.988056050,0,0
40.991039140,1,0
41.008044720,1,1
41.010888030,0,1
41.028209610,0,0
41.031355760,1,0
41.048029610,1,1
41.050925580,0,1
41.067992230,0,0
41.070941270,1,0
41.088405070,1,1
41.091490090,0,1
41.107997240,0,0
41.110992600,1,0
41.128042780,1,1
41.130915320,0,1
41.147978560,0,0
41.150935750,1,0
41.168153490,1,1
41.171302520,0,1
41.188278890,0,0
41.191449540,1,0
41.207997350,1,1
41.210929030,0,1
41.228176930,0,0
41.231250430,1,0
41.248104790,1,1
41.250962170,0,1
41.267976010,0,0
41.270949260,1,0
41.288053480,1,1
41.290927710,0,1
41.307938060,0,0
41.310999520,1,0
41.328012980,1,1
41.330855580,0,1
41.348888700,0,0
41.352163690,1,0
41.368071950,1,1
41.371056490,0,1
41.388184970,0,0
41.391335410,1,0
41.408070040,1,1
41.410945490,0,1
41.434682330,0,0
41.438630250,1,0
41.448377640,1,1
41.451519140,0,1
41.467935510,0,0
41.470907310,1,0
41.488131330,1,1
41.491045580,0,1
41.508102120,0,0
41.511033940,1,0
41.529263000,1,1
41.532361050,0,1
41.548039630,0,0
41.551020560,1,0
41.568174760,1,1
41.571067030,0,1
41.588023040,0,0
41.590988340,1,0
41.608032040,1,1
41.611017770,0,1
41.628080340,0,0
41.631052340,1,0
41.648027910,1,1
41.650904910,0,1
41.668090680,0,0
41.671046840,1,0
41.689522630,1,1
41.692740660,0,1
41.708382480,0,0
41.711568770,1,0
41.728114040,1,1
41.731012840,0,1
41.748718020,0,0
41.752039010,1,0
41.768050390,1,1
41.770929590,0,1
41.787938150,0,0
41.790947930,1,0
41.808057110,1,1
41.810898950,0,1
41.828098940,0,0
41.831080500,1,0
41.848035530,1,1
41.850899190,0,1
41.867963230,0,0
41.870974260,1,0
41.888248390,1,1
41.891296920,0,1
41.907995490,0,0
41.910966060,1,0
41.928016540,1,1
41.930883390,0,1
41.947987170,0,0
41.950982320,1,0
41.968073990,1,1
41.970938720,0,1
41.988226040,0,0
41.991412870,1,0
42.008017100,1,1
42.010955500,0,1
42.028144470,0,0
42.031121780,1,0
42.048008690,1,1
42.050938250,0,1
42.067952890,0,0
42.070913070,1,0
42.088346440,1,1
42.091546350,0,1
