Time [s],Channel 0,Channel 1
113.000009460,1,1
113.002969060,0,1
113.004263100,0,0
113.008304520,1,0
113.010302330,1,1
113.013393890,0,1
113.014598820,0,0
113.019143480,1,0
113.020084190,1,1
113.023096980,0,1
113.024157200,0,0
113.028443580,1,0
113.029866900,1,1
113.033529400,0,1
113.035099660,0,0
113.038892510,1,0
113.039536230,1,1
113.042889890,0,1
113.045075280,0,0
113.048109370,1,0
113.049481450,1,1
113.054965840,1,0
113.056319910,0,0
113.059191390,1,0
113.059317110,1,1
113.064429800,0,1
113.064710180,0,0
113.069237540,0,1
113.069641050,1,1
113.074667850,1,0
113.074803030,0,0
113.077870720,1,0
113.080180710,1,1
113.082970070,0,1
113.084457350,0,0
113.088413470,1,0
113.090087640,1,1
113.093727300,0,1
113.094351570,0,0
113.098900710,1,0
113.100918870,1,1
113.103032640,0,1
113.104106580,0,0
113.108224840,1,0
113.109687480,1,1
113.113295240,0,1
113.115135400,0,0
113.118774380,1,0
113.119570820,1,1
113.122914830,0,1
113.125070450,0,0
113.128274090,1,0
113.129454580,1,1
113.133469900,0,1
113.134783170,0,0
113.138777300,1,0
113.140240320,1,1
113.144016520,0,1
113.144441180,0,0
113.148103440,1,0
113.150404740,1,1
113.153413970,0,1
113.154672830,0,0
113.158755620,1,0
113.159005290,1,1
113.163989920,0,1
113.164398120,0,0
113.168069750,1,0
113.170035040,1,1
113.173162600,0,1
113.174365260,0,0
113.178725370,1,0
113.179885220,1,1
113.184209420,0,1
113.186629080,0,0
113.188232590,1,0
113.189840680,1,1
113.193461690,0,1
113.194161230,0,0
113.198806040,1,0
113.200718110,1,1
113.205130620,1,0
113.205167980,0,0
113.209390940,1,0
113.209606650,1,1
113.213314860,0,1
113.214989190,0,0
113.218833470,1,0
113.219327360,1,1
113.222964090,0,1
113.225020470,0,0
113.228298210,1,0
113.230642900,1,1
113.233523550,0,1
113.234912150,0,0
113.238985360,1,0
113.240370880,1,1
113.242917360,0,1
113.244938460,0,0
113.248338800,1,0
113.249241410,1,1
113.253536520,0,1
113.255861910,0,0
113.258901890,1,0
113.259264700,1,1
113.264924380,1,0
113.266941590,0,0
113.268804500,1,0
113.269624160,1,1
113.274112270,0,1
113.275438790,0,0
113.278132230,1,0
113.279843200,1,1
113.283362000,0,1
113.286326270,0,0
113.288651430,1,0
113.293756450,0,0
113.295720060,0,1
113.298953930,1,1
113.300056720,1,0
113.303053260,0,0
113.306634910,0,1
113.308386370,1,1
113.309978330,1,0
113.313452440,0,0
113.315599770,0,1
113.318848040,1,1
113.321124790,1,0
113.324034750,0,0
113.325472720,0,1
113.329098000,1,1
113.330876930,1,0
113.334355240,0,0
113.335039060,0,1
113.339972050,1,1
113.340944210,1,0
113.342848990,0,0
113.345399210,0,1
113.348096310,1,1
113.351812610,1,0
113.353380690,0,0
113.356191360,0,1
113.360259240,0,0
113.362899880,1,0
113.364551800,0,0
113.365118010,0,1
113.368336840,1,1
113.370574380,1,0
113.373425410,0,0
113.376066310,0,1
113.380351760,0,0
113.382842400,1,0
113.384452800,0,0
113.385843870,0,1
113.388483020,1,1
113.390128450,1,0
113.393690440,0,0
113.395754450,0,1
113.398907150,1,1
113.400020360,1,0
113.402889860,0,0
113.405548680,0,1
113.408316360,1,1
113.410998990,1,0
113.413537830,0,0
113.415155660,0,1
113.418860060,1,1
113.421011680,1,0
113.424068310,0,0
113.425427500,0,1
113.428249750,1,1
113.430819320,1,0
113.433586630,0,0
113.435160260,0,1
113.438908670,1,1
113.440378440,1,0
113.442915220,0,0
113.445217650,0,1
113.448361790,1,1
113.450637110,1,0
113.453435570,0,0
113.454969810,0,1
113.458747740,1,1
113.460398180,1,0
113.464116730,0,0
113.466012600,0,1
113.468306850,1,1
113.470291820,1,0
113.473333620,0,0
113.475791980,0,1
113.478863180,1,1
113.479865880,1,0
113.483025210,0,0
113.486889090,0,1
113.489455960,1,1
113.489855090,1,0
113.494864830,0,0
113.495858080,0,1
113.497743550,1,1
113.500109730,1,0
113.502883130,0,0
113.505618970,0,1
113.509201690,1,1
113.511041800,1,0
113.513389920,0,0
113.515414690,0,1
113.518851740,1,1
113.521099950,1,0
113.524204590,0,0
113.525446730,0,1
113.528217820,1,1
113.530836630,1,0
113.533514520,0,0
113.535228180,0,1
113.538838210,1,1
113.540229790,1,0
113.544057880,0,0
113.545897980,0,1
113.548840980,1,1
113.550162750,1,0
113.553963170,0,0
113.555716100,0,1
113.559148610,1,1
113.560064930,1,0
113.564409640,0,0
113.565576610,0,1
113.569596720,1,1
113.569875160,1,0
113.574869500,0,0
113.575507660,0,1
113.579103890,1,1
113.579783280,1,0
113.583039350,0,0
113.585566850,0,1
113.588235960,1,1
113.590964300,1,0
113.593452890,0,0
113.595313030,0,1
113.598794160,1,1
113.600936040,1,0
113.604184700,0,0
113.605460400,0,1
113.608360580,1,1
113.610868490,1,0
113.613435630,0,0
113.615258310,0,1
113.618838710,1,1
113.620906190,1,0
113.622963810,0,0
113.625504750,0,1
113.628270600,1,1
113.630744600,1,0
113.633527080,0,0
113.635264370,0,1
113.639828550,1,1
113.640931450,1,0
113.644079660,0,0
113.645533890,0,1
113.649296720,1,1
113.649813100,1,0
113.653268530,0,0
113.655263630,0,1
113.658730900,1,1
113.660886020,1,0
113.662909910,0,0
113.665281150,0,1
113.668237860,1,1
113.670885950,1,0
113.673461030,0,0
113.675244830,0,1
113.678905130,1,1
113.680642160,1,0
113.685376810,1,1
113.686898480,0,1
113.688842360,1,1
113.690783390,1,0
113.694015130,0,0
113.696246280,0,1
113.698043900,1,1
113.701382230,1,0
113.703124520,0,0
113.705723570,0,1
113.708300090,1,1
113.709968770,1,0
113.713525890,0,0
113.715464380,0,1
113.718896250,1,1
113.720079900,1,0
113.725551480,1,1
113.726892400,0,1
113.728829490,1,1
113.729740820,1,0
113.734062150,0,0
113.735536340,0,1
113.738344920,1,1
113.739786640,1,0
113.744054640,0,0
113.745279520,0,1
113.749389230,1,1
113.750876220,1,0
113.754629950,0,0
113.755034720,0,1
113.758976370,1,1
113.760403210,1,0
113.764343100,0,0
113.765218440,0,1
113.768481270,1,1
113.770592880,1,0
113.773722660,0,0
113.774940770,0,1
113.778909660,1,1
113.780374300,1,0
113.782984470,0,0
113.786117450,0,1
113.789453050,1,1
113.790609440,1,0
113.794856620,0,0
113.796007070,0,1
113.797882390,1,1
113.800209040,1,0
113.802950400,0,0
113.805676860,0,1
113.808318490,1,1
113.809959410,1,0
113.813537020,0,0
113.815466630,0,1
113.818887990,1,1
113.821083440,1,0
113.822867230,0,0
113.825490570,0,1
113.829099060,1,1
113.830895730,1,0
113.833175700,0,0
113.835273890,0,1
113.838763020,1,1
113.840948300,1,0
113.844202870,0,0
113.845369590,0,1
113.848218060,1,1
113.850789810,1,0
113.853517130,0,0
113.855132870,0,1
113.858883500,1,1
113.860524650,1,0
113.864120380,0,0
113.865170220,0,1
113.869289810,1,1
113.870597880,1,0
113.874568140,0,0
113.874993130,0,1
113.878857890,1,1
113.880411070,1,0
113.882858080,0,0
113.886086700,0,1
113.888146090,1,1
113.890348560,1,0
113.893225260,0,0
113.895841870,0,1
113.898671820,1,1
113.899898720,1,0
113.903952510,0,0
113.905907560,0,1
113.908135820,1,1
113.910226630,1,0
113.913216310,0,0
113.915893390,0,1
113.918681660,1,1
113.920142000,1,0
113.924054840,0,0
113.925628850,0,1
113.928286320,1,1
113.931020090,1,0
113.933519580,0,0
113.935378840,0,1
113.938787040,1,1
113.941093930,1,0
113.944057710,0,0
113.946677800,0,1
113.948731120,1,1
113.949803860,1,0
113.953814260,0,0
113.955561250,0,1
113.958977100,1,1
113.959829260,1,0
113.964216430,0,0
113.965353850,0,1
113.969413770,1,1
113.970787390,1,0
113.974783550,0,0
113.975129550,0,1
113.978862740,1,1
113.981020820,1,0
113.982894030,0,0
113.985246990,0,1
113.990902870,0,0
113.992235270,1,0
113.993855180,0,0
113.995065860,0,1
113.998004070,1,1
114.000612010,1,0
114.003264920,0,0
114.005405170,0,1
114.008750150,1,1
114.010845320,1,0
114.013857420,0,0
114.015219380,0,1
114.018070290,1,1
114.020674820,1,0
114.023341780,0,0
114.025257030,0,1
114.028668300,1,1
114.030691690,1,0
114.033763880,0,0
114.035036760,0,1
114.038931630,1,1
114.040438960,1,0
114.043024360,0,0
114.045022220,0,1
114.048337700,1,1
114.050490240,1,0
114.053580970,0,0
114.055967100,0,1
114.058826100,1,1
114.060044500,1,0
114.063076690,0,0
114.065761640,0,1
114.068555970,1,1
114.069858950,1,0
114.073818070,0,0
114.075742280,0,1
114.079000140,1,1
114.080006500,1,0
114.084146890,0,0
114.085527380,0,1
114.088223000,1,1
114.090759970,1,0
114.093296090,0,0
114.095102420,0,1
114.098942480,1,1
114.101757090,1,0
114.103177910,0,0
114.105488900,0,1
114.108571290,1,1
114.110932720,1,0
114.113655600,0,0
114.115336240,0,1
114.120089450,1,1
114.121019170,1,0
114.124058380,0,0
114.125399090,0,1
114.128110310,1,1
114.130779540,1,0
114.133399360,0,0
114.135113680,0,1
114.139537300,1,1
114.140541450,1,0
114.144652140,0,0
114.145163040,0,1
114.148825600,1,1
114.150559050,1,0
114.152900150,0,0
114.156023140,0,1
114.158061660,1,1
114.160274020,1,0
114.163132690,0,0
114.165811640,0,1
114.168313280,1,1
114.169898800,1,0
114.173592250,0,0
114.175710170,0,1
114.178837400,1,1
114.179792620,1,0
114.182925760,0,0
114.185513210,0,1
114.188232250,1,1
114.190760250,1,0
114.194807050,0,0
114.195398740,0,1
114.200689230,0,0
114.202851800,1,0
114.204687000,0,0
114.205452330,0,1
114.208884730,1,1
114.210905510,1,0
114.212831950,0,0
114.215295280,0,1
114.218138520,1,1
114.220943500,1,0
114.223261180,0,0
114.225390220,0,1
114.228448420,1,1
114.230777230,1,0
114.233552780,0,0
114.235155870,0,1
114.238886420,1,1
114.240577220,1,0
114.242895190,0,0
114.245194570,0,1
114.248104690,1,1
114.250621810,1,0
114.253402930,0,0
114.254961100,0,1
114.258882370,1,1
114.260372980,1,0
114.262979580,0,0
114.265926290,0,1
114.268158650,1,1
114.270011090,1,0
114.273289270,0,0
114.275764030,0,1
114.278710720,1,1
114.279825830,1,0
114.282904090,0,0
114.285318210,0,1
114.289352380,1,1
114.294704520,0,1
114.296101740,0,0
114.298843380,1,0
114.300538710,1,1
114.304334300,0,1
114.305109640,0,0
114.308373290,1,0
114.310612620,1,1
114.313511900,0,1
114.316046120,0,0
114.318927250,1,0
114.320365760,1,1
114.323094670,0,1
114.325629380,0,0
114.328276520,1,0
114.331166670,1,1
114.333553480,0,1
114.336527240,0,0
114.339864080,0,1
114.340054280,1,1
114.344054090,0,1
114.345344770,0,0
114.348719070,1,0
114.351939520,1,1
114.353968890,0,1
114.356155550,0,0
114.358001330,1,0
114.360477450,1,1
114.363478100,0,1
114.366028700,0,0
114.369467980,1,0
114.370358940,1,1
114.373615060,0,1
114.375747240,0,0
114.381404340,0,1
114.382855100,1,1
114.384664680,0,1
114.385501290,0,0
114.388716520,1,0
114.391036600,1,1
114.392859220,0,1
114.395279870,0,0
114.399323810,1,0
114.401165200,1,1
114.403727160,0,1
114.405231430,0,0
114.407923640,1,0
114.412496480,1,1
114.413317300,0,1
114.415829300,0,0
114.418780730,1,0
114.420186120,1,1
114.424254700,0,1
114.426541530,0,0
114.428267900,1,0
114.430893130,1,1
114.433492450,0,1
114.435160790,0,0
114.438858200,1,0
114.440664670,1,1
114.444063190,0,1
114.445181070,0,0
114.448328240,1,0
114.450659570,1,1
114.453510630,0,1
114.456115040,0,0
114.458960270,1,0
114.460487590,1,1
114.463056820,0,1
114.465997390,0,0
114.468354990,1,0
114.470371090,1,1
114.473608630,0,1
114.475741550,0,0
114.478855050,1,0
114.481313450,1,1
114.482926570,0,1
114.485566450,0,0
114.488294190,1,0
114.490992080,1,1
114.493507890,0,1
114.495250860,0,0
114.498849240,1,0
114.500943690,1,1
114.504729230,0,1
114.505288840,0,0
114.507823340,1,0
114.511970320,1,1
114.513148430,0,1
114.516108730,0,0
114.518677560,1,0
114.520358540,1,1
114.522881150,0,1
114.526790150,0,0
114.528264350,1,0
114.531162190,1,1
114.533489920,0,1
114.536546550,0,0
114.539858890,0,1
114.540106400,1,1
114.544197720,0,1
114.545266020,0,0
114.548206750,1,0
114.550529090,1,1
114.553569840,0,1
114.555146160,0,0
114.558839890,1,0
114.560364600,1,1
114.562953460,0,1
114.565428950,0,0
114.568333370,1,0
114.570954120,1,1
114.573411910,0,1
114.575219270,0,0
114.578713490,1,0
114.580951980,1,1
114.584229670,0,1
114.585425320,0,0
114.589574670,1,0
114.590935300,1,1
114.593676960,0,1
114.595199830,0,0
114.599044210,1,0
114.600712680,1,1
114.602965790,0,1
114.605213370,0,0
114.609094040,1,0
114.610926760,1,1
114.613227830,0,1
114.615187570,0,0
114.620117540,1,0
114.620657690,1,1
114.624163660,0,1
114.626154500,0,0
114.628239800,1,0
114.630552580,1,1
114.633323860,0,1
114.637045910,0,0
114.638755160,1,0
114.642495070,1,1
114.642884780,0,1
114.646815260,0,0
114.648274290,1,0
114.651157090,1,1
114.653384190,0,1
114.656526860,0,0
114.658870210,1,0
114.661123480,1,1
114.664094190,0,1
114.665387740,0,0
114.668310110,1,0
114.670882210,1,1
114.673594880,0,1
114.676206600,0,0
114.678841960,1,0
114.680461700,1,1
114.682972730,0,1
114.686011150,0,0
114.688349100,1,0
114.690458790,1,1
114.693578190,0,1
114.695859120,0,0
114.698929670,1,0
114.700110460,1,1
114.702950670,0,1
114.706533370,0,0
114.708163680,1,0
114.712100740,1,1
114.713447960,0,1
114.716342760,0,0
114.718970690,1,0
114.720566280,1,1
114.723122460,0,1
114.726320410,0,0
114.728292570,1,0
114.730714350,1,1
114.733528100,0,1
114.734988280,0,0
114.738839140,1,0
114.740482590,1,1
114.744225410,0,1
114.746017010,0,0
114.748256740,1,0
114.750424510,1,1
114.753477270,0,1
114.756032150,0,0
114.759463380,1,0
114.760391020,1,1
114.763607380,0,1
114.765811250,0,0
114.768983680,1,0
114.770197200,1,1
114.772945430,0,1
114.775178840,0,0
114.778606830,1,0
114.781081030,1,1
114.784035630,0,1
114.785404740,0,0
114.788180300,1,0
114.790877390,1,1
114.793485550,0,1
114.795137270,0,0
114.798825370,1,0
114.800598220,1,1
114.805174840,0,1
114.806271500,0,0
114.809426400,1,0
114.810711440,1,1
114.814919630,1,0
114.815811810,0,0
114.818823850,1,0
114.820297430,1,1
114.824018770,0,1
114.825677850,0,0
114.828173900,1,0
114.831773670,1,1
114.833354600,0,1
114.835845980,0,0
114.838750370,1,0
114.840229970,1,1
114.844096010,0,1
114.845654680,0,0
114.848129250,1,0
114.850021940,1,1
114.853347160,0,1
114.855516940,0,0
114.858850380,1,0
114.861119290,1,1
114.862950240,0,1
114.865372840,0,0
114.868260710,1,0
114.870945270,1,1
114.873340300,0,1
114.875234570,0,0
114.878839350,1,0
114.880539340,1,1
114.882879630,0,1
114.886032180,0,0
114.888253630,1,0
114.890414780,1,1
114.893498360,0,1
114.897051350,0,0
114.898968720,1,0
114.902669260,1,1
114.902910990,0,1
114.905872890,0,0
114.908361010,1,0
114.910439140,1,1
114.913650330,0,1
114.915883540,0,0
114.918983760,1,0
114.920244390,1,1
114.923102440,0,1
114.925862940,0,0
114.928501070,1,0
114.930213870,1,1
114.933587590,0,1
114.935640570,0,0
114.938987090,1,0
114.940086530,1,1
114.943196500,0,1
114.945502510,0,0
114.948362950,1,0
114.950968880,1,1
114.953442980,0,1
114.956332800,0,0
114.958745440,1,0
114.960607360,1,1
114.964017340,0,1
114.966254640,0,0
114.968278600,1,0
114.970681210,1,1
114.973352390,0,1
114.977261960,0,0
114.978805030,1,0
114.980412740,1,1
114.984127920,0,1
114.985788770,0,0
114.988161980,1,0
114.990141080,1,1
114.993262220,0,1
114.995671960,0,0
115.000108850,1,0
115.001265280,1,1
115.004097930,0,1
115.005556130,0,0
115.008346860,1,0
115.011070460,1,1
115.013524940,0,1
115.015129010,0,0
115.019088000,1,0
115.021036860,1,1
115.023021020,0,1
115.025389080,0,0
115.028189810,1,0
115.030893390,1,1
115.034917810,1,0
115.035510790,0,0
115.038727410,1,0
115.040418030,1,1
115.042852200,0,1
115.045839920,0,0
115.050229200,0,1
115.052043120,1,1
115.053831630,0,1
115.056043200,0,0
115.058999140,1,0
115.061508680,1,1
115.064167010,0,1
115.065865050,0,0
115.068478620,1,0
115.070212770,1,1
115.073748180,0,1
115.075755430,0,0
115.077915770,1,0
115.081428640,1,1
115.083204160,0,1
115.086792040,0,0
115.088366250,1,0
115.091155850,1,1
115.093647930,0,1
115.096530940,0,0
115.099762200,1,0
115.101181810,1,1
115.103704280,0,1
115.105394500,0,0
115.107877640,1,0
115.111007710,1,1
115.113087210,0,1
115.115244940,0,0
115.118717120,1,0
115.121278670,1,1
115.124036590,0,1
115.125551430,0,0
115.130882360,0,1
115.132127200,1,1
115.133926680,0,1
115.135207430,0,0
115.139144020,1,0
115.140913100,1,1
115.144405280,0,1
115.145241670,0,0
115.149587430,1,0
115.150747950,1,1
115.153753610,0,1
115.155068670,0,0
115.157879570,1,0
115.160676280,1,1
115.163149170,0,1
115.165397830,0,0
115.168499680,1,0
115.170855620,1,1
115.173588490,0,1
115.174927480,0,0
115.178987250,1,0
115.180423560,1,1
115.182905110,0,1
115.186245660,0,0
115.188445620,1,0
115.190640350,1,1
115.193600450,0,1
115.196176070,0,0
115.197963800,1,0
115.200536210,1,1
115.203060790,0,1
115.207212570,0,0
115.208375170,1,0
115.211541470,1,1
115.213634650,0,1
115.215785680,0,0
115.218844220,1,0
115.220135090,1,1
115.222905150,0,1
115.225345220,0,0
115.229362790,1,0
115.230917910,1,1
115.234717540,0,1
115.235171480,0,0
115.239010580,1,0
115.240715360,1,1
115.242929000,0,1
115.245401700,0,0
115.248316440,1,0
115.250930990,1,1
115.253558800,0,1
115.255002040,0,0
115.258932530,1,0
115.260504360,1,1
115.265649690,1,0
115.266883250,0,0
115.268741960,1,0
115.271134790,1,1
115.273987860,0,1
115.275543330,0,0
115.277995740,1,0
115.281175400,1,1
115.283238380,0,1
115.285455790,0,0
115.288441830,1,0
115.293752390,0,0
115.297027920,0,1
115.299096540,1,1
115.301417910,1,0
115.303023270,0,0
115.306916950,0,1
115.308207590,1,1
115.311173190,1,0
115.313272100,0,0
115.316664180,0,1
115.318838390,1,1
115.321167220,1,0
115.324068440,0,0
115.326655530,0,1
115.328346350,1,1
115.330908370,1,0
115.333568280,0,0
115.336403850,0,1
115.338928770,1,1
115.341627420,1,0
115.342888480,0,0
115.345963020,0,1
115.348107910,1,1
115.351494410,1,0
115.353397330,0,0
115.355854310,0,1
115.358794010,1,1
115.361274760,1,0
115.364187900,0,0
115.365616200,0,1
115.369346620,1,1
115.370842260,1,0
115.374799700,0,0
115.376414590,0,1
115.378866240,1,1
115.381124100,1,0
115.384047460,0,0
115.387037410,0,1
115.388283500,1,1
115.393479990,1,0
115.393506550,0,0
115.396622280,0,1
115.398852790,1,1
115.401107240,1,0
115.403282240,0,0
115.406581380,0,1
115.408691150,1,1
115.410828220,1,0
115.413795750,0,0
115.416288270,0,1
115.418941720,1,1
115.422553770,1,0
115.423107870,0,0
115.425761570,0,1
115.428221010,1,1
115.430990860,1,0
115.433483610,0,0
115.436538960,0,1
115.438909910,1,1
115.441263170,1,0
115.442913210,0,0
115.446755040,0,1
115.448293090,1,1
115.451013330,1,0
115.453399900,0,0
115.456518850,0,1
115.458784750,1,1
115.461170350,1,0
115.464136770,0,0
115.466791290,0,1
115.468187650,1,1
115.471017400,1,0
115.473491620,0,0
115.476507000,0,1
115.478839990,1,1
115.481064340,1,0
115.484189990,0,0
115.486577420,0,1
115.488473600,1,1
115.490820000,1,0
115.493550760,0,0
115.496293120,0,1
115.498955810,1,1
115.501728680,1,0
115.504171070,0,0
115.506086350,0,1
115.509339490,1,1
115.511298050,1,0
115.514587380,0,0
115.515912960,0,1
115.518826880,1,1
115.521414100,1,0
115.524854280,0,0
115.526955150,0,1
115.527727860,1,1
115.531027820,1,0
115.533205180,0,0
115.537244780,0,1
115.538953540,1,1
115.541473440,1,0
115.542898090,0,0
115.545798250,0,1
115.548728220,1,1
115.551187560,1,0
115.553986020,0,0
115.556665260,0,1
115.558135280,1,1
115.561166480,1,0
115.563376490,0,0
115.566672870,0,1
115.568712960,1,1
115.570927190,1,0
115.573811280,0,0
115.576430550,0,1
115.577997900,1,1
115.581834090,1,0
115.583241670,0,0
115.586918870,0,1
115.588404780,1,1
115.591201630,1,0
115.593501410,0,0
115.596902500,0,1
115.598806510,1,1
115.601258420,1,0
115.605176160,0,0
115.606768010,0,1
115.609541220,1,1
115.611065600,1,0
115.613646950,0,0
115.616675170,0,1
115.621475720,0,0
115.622847080,1,0
115.624458760,0,0
115.626930060,0,1
115.628482070,1,1
115.631197190,1,0
115.633555280,0,0
115.636693240,0,1
115.639014060,1,1
115.641203200,1,0
115.642957850,0,0
115.646683850,0,1
115.648332990,1,1
115.650746290,1,0
115.653544070,0,0
115.656218390,0,1
115.658958350,1,1
115.661666160,1,0
115.662880550,0,0
115.666011000,0,1
115.668202810,1,1
115.671530820,1,0
115.673308610,0,0
115.675897530,0,1
115.678756600,1,1
115.681327280,1,0
115.684018120,0,0
115.685686700,0,1
115.688094140,1,1
115.691099430,1,0
115.693186370,0,0
115.697108630,0,1
115.698741120,1,1
115.701810270,1,0
115.704128350,0,0
115.706136310,0,1
115.708137290,1,1
115.711627600,1,0
115.713208560,0,0
115.715919450,0,1
115.718642170,1,1
115.721509100,1,0
115.724080140,0,0
115.725846810,0,1
115.728317820,1,1
115.731233090,1,0
115.733404450,0,0
115.736995830,0,1
115.738697290,1,1
115.741314860,1,0
115.744107600,0,0
115.746822510,0,1
115.748309660,1,1
115.751060610,1,0
115.753562800,0,0
115.756586600,0,1
115.759971610,1,1
115.761089880,1,0
115.764257350,0,0
115.765806760,0,1
115.769658980,1,1
115.771841730,1,0
115.773594080,0,0
115.776229550,0,1
115.778856190,1,1
115.781651760,1,0
115.782872970,0,0
115.786014200,0,1
115.791238740,0,0
115.792077980,1,0
115.793843410,0,0
115.797075830,0,1
115.797853000,1,1
115.801462420,1,0
115.803674550,0,0
115.806985050,0,1
115.809138810,1,1
115.811050660,1,0
115.813227260,0,0
115.817013410,0,1
115.818572960,1,1
115.821363560,1,0
115.824067500,0,0
115.826828510,0,1
115.828126960,1,1
115.830905650,1,0
115.833230790,0,0
115.836402730,0,1
115.838609590,1,1
115.841146990,1,0
115.844016750,0,0
115.846658790,0,1
115.848245700,1,1
115.850919340,1,0
115.853455910,0,0
115.856408450,0,1
115.858854990,1,1
115.861632030,1,0
115.864195670,0,0
115.865976610,0,1
115.868220520,1,1
115.871515380,1,0
115.873309510,0,0
115.875835270,0,1
115.878762520,1,1
115.881250900,1,0
115.884141580,0,0
115.888184740,1,0
115.889542610,1,1
115.892730430,1,0
115.893261740,0,0
115.896296790,0,1
115.898756360,1,1
115.901547450,1,0
115.904121070,0,0
115.906052990,0,1
115.909404490,1,1
115.911468430,1,0
115.914613770,0,0
115.915834330,0,1
115.919024170,1,1
115.921361000,1,0
115.922956790,0,0
115.926838380,0,1
115.928290240,1,1
115.931117960,1,0
115.934760010,0,0
115.936601690,0,1
115.938914980,1,1
115.941110080,1,0
115.944055850,0,0
115.946616210,0,1
115.949364160,1,1
115.951426470,1,0
115.953459780,0,0
115.955831610,0,1
115.958926690,1,1
115.962081010,1,0
115.962903640,0,0
115.966538220,0,1
115.968411610,1,1
115.971925000,1,0
115.973496620,0,0
115.978508620,0,1
115.978861210,1,1
115.981625840,1,0
115.984166230,0,0
115.985962700,0,1
115.988179300,1,1
115.991384480,1,0
115.993245000,0,0
115.997125690,0,1
115.998667690,1,1
116.001436240,1,0
116.004001320,0,0
116.006913600,0,1
116.008106850,1,1
116.011190280,1,0
116.013195520,0,0
116.016705050,0,1
116.018622890,1,1
116.021207080,1,0
116.024073220,0,0
116.026697780,0,1
116.028305120,1,1
116.030962820,1,0
116.034676470,0,0
116.036443890,0,1
116.038945640,1,1
116.041666850,1,0
116.042939270,0,0
116.046011200,0,1
116.048109370,1,1
116.051560740,1,0
116.053348230,0,0
116.055997780,0,1
116.058792740,1,1
116.061408360,1,0
116.064264180,0,0
116.065771080,0,1
116.068503290,1,1
116.071194530,1,0
116.073592700,0,0
116.077208420,0,1
116.078965600,1,1
116.082867040,1,0
116.083071330,0,0
116.087186940,0,1
116.088393800,1,1
116.091446020,1,0
116.093687540,0,0
116.097171970,0,1
116.099117370,1,1
116.101485770,1,0
116.103052770,0,0
116.107162440,0,1
116.108401400,1,1
116.112573080,1,0
116.113655360,0,0
116.117139940,0,1
116.119104350,1,1
116.121414030,1,0
116.123274830,0,0
116.126903730,0,1
116.128461470,1,1
116.131106810,1,0
116.133800580,0,0
116.136581300,0,1
116.140241180,1,1
116.141115840,1,0
116.144193180,0,0
116.146628780,0,1
116.148223360,1,1
116.150875440,1,0
116.153202860,0,0
116.157418820,0,1
116.158620140,1,1
116.161660470,1,0
116.163959970,0,0
116.167158410,0,1
116.168210050,1,1
116.171394990,1,0
116.173508870,0,0
116.177084530,0,1
116.179033990,1,1
116.181390990,1,0
116.182957290,0,0
116.186851560,0,1
116.188315760,1,1
116.191111860,1,0
116.193396760,0,0
116.196613520,0,1
116.198792620,1,1
116.201151040,1,0
116.202884090,0,0
116.206931900,0,1
116.208260920,1,1
116.213329340,0,1
116.213332150,0,0
116.217749710,0,1
116.218633140,1,1
116.220993970,1,0
116.223728520,0,0
116.227877570,0,1
116.228913490,1,1
116.231271350,1,0
116.232850350,0,0
116.235794100,0,1
116.238016500,1,1
116.241277000,1,0
116.243284160,0,0
116.246824290,0,1
116.248556060,1,1
116.251096010,1,0
116.253928830,0,0
116.256730490,0,1
116.257954050,1,1
116.261425740,1,0
116.263308400,0,0
116.266954120,0,1
116.268697470,1,1
116.271018090,1,0
116.273956530,0,0
116.276534650,0,1
116.277994110,1,1
116.281045050,1,0
116.283094460,0,0
116.286768400,0,1
116.288358700,1,1
116.293429200,0,1
116.296064500,0,0
116.298734150,1,0
116.301622930,1,1
116.302918910,0,1
116.307035130,0,0
116.308212060,1,0
116.311376570,1,1
116.313417550,0,1
116.316959720,0,0
116.318875190,1,0
116.321335460,1,1
116.324249590,0,1
116.327840570,0,0
116.328267600,1,0
116.333110850,1,1
116.333517270,0,1
116.336250970,0,0
116.338812760,1,0
116.341809010,1,1
116.345185100,0,1
116.347193010,0,0
116.349279130,1,0
116.351478420,1,1
116.353220240,0,1
116.357217450,0,0
116.358945320,1,0
116.361588060,1,1
116.362992060,0,1
116.367053730,0,0
116.368704630,1,0
116.371396340,1,1
116.373987400,0,1
116.376994270,0,0
116.378005180,1,0
116.381602350,1,1
116.383119150,0,1
116.387013010,0,0
116.389598340,1,0
116.391385250,1,1
116.394813460,0,1
116.397065230,0,0
116.399279830,1,0
116.402666880,1,1
116.403448220,0,1
116.407061570,0,0
116.408798430,1,0
116.411613860,1,1
116.414072370,0,1
116.417360970,0,0
116.418077660,1,0
116.421691290,1,1
116.423174980,0,1
116.427135670,0,0
116.429589510,1,0
116.431464640,1,1
116.434876760,0,1
116.437053910,0,0
116.437744660,1,0
116.441462150,1,1
116.443535000,0,1
116.446617450,0,0
116.449259180,1,0
116.453269560,1,1
116.453455510,0,1
116.456523800,0,0
116.458907430,1,0
116.461248260,1,1
116.464015570,0,1
116.466705010,0,0
116.470664770,1,0
116.472398510,1,1
116.473438280,0,1
116.476647790,0,0
116.478797020,1,0
116.482253460,1,1
116.484011400,0,1
116.486560130,0,0
116.488165820,1,0
116.492030280,1,1
116.493276550,0,1
116.496271230,0,0
116.498630270,1,0
116.502847690,1,1
116.505183360,0,1
